User_ID,Age,Gender,Height_cm,Previous_Weight_kg,Current_Weight_kg,Target_Weight_kg,Goal_Type,Activity_Level,BMI,BMR_kcal,TDEE_kcal,Calories_Needed_kcal,Calories_to_Burn_kcal,Daily_Calories_Intake,Calories_Burned,Steps,Workout_Minutes,Sleep_Hours,Water_Litres,Protein_g,Stress_Level,Days_to_Goal
USR0527,38,Male,177.5,78.2,80.7,67.9,Weight Loss,Lightly Active,25.6,1731,2380,1926,612,1876,526,9664,18,6.2,1.8,102,Low,217
USR0528,52,Male,157.7,97.5,98.3,93.3,Weight Loss,Moderately Active,39.5,1714,2657,2304,587,2414,781,7031,46,8.2,1.6,137,Medium,109
USR0529,49,Male,177.3,108.1,110.0,110.0,Maintenance,Moderately Active,35.0,1968,3050,3050,192,3174,641,3127,47,7.2,2.4,181,Low,0
USR0530,47,Female,165.6,78.9,76.3,61.6,Weight Loss,Lightly Active,27.8,1402,1928,1496,547,1370,384,7436,24,5.4,2.5,135,Low,262
USR0531,56,Female,159.1,64.8,67.2,67.2,Maintenance,Moderately Active,26.5,1225,1899,1899,216,2091,719,10898,46,8.5,1.9,97,Low,0
USR0532,29,Female,167.7,55.9,54.0,40.0,Weight Loss,Moderately Active,19.2,1282,1987,1548,684,1849,817,14031,45,7.3,3.4,69,Low,246
USR0533,58,Female,163.0,60.5,59.0,46.7,Weight Loss,Sedentary,22.2,1158,1390,1041,510,997,538,13215,14,8.6,1.2,85,Medium,271
USR0534,64,Female,158.5,70.7,68.0,43.1,Weight Loss,Lightly Active,27.1,1190,1636,1117,738,1070,731,13851,28,6.8,2.2,124,High,369
USR0535,35,Female,160.7,61.6,64.4,64.4,Maintenance,Lightly Active,24.9,1312,1804,1804,99,1669,331,2782,38,7.8,2.1,122,Medium,0
USR0536,38,Female,158.8,62.5,64.6,64.6,Maintenance,Sedentary,25.6,1288,1546,1546,97,1446,324,7300,10,4.9,1.9,125,Medium,0
USR0537,30,Female,153.7,54.7,57.2,42.3,Weight Loss,Sedentary,24.2,1222,1466,976,524,1025,113,4179,13,6.4,1.8,86,Low,234
USR0538,38,Male,169.9,110.8,112.9,91.7,Weight Loss,Sedentary,39.1,2006,2407,1978,571,2326,472,8806,6,5.5,2.2,169,High,381
USR0539,25,Male,173.2,69.7,69.6,76.8,Weight Gain,Very Active,23.2,1658,2860,3292,-186,3401,821,3178,76,6.6,2.1,106,Low,128
USR0540,63,Male,155.7,100.5,103.0,90.2,Weight Loss,Lightly Active,42.5,1693,2328,1737,752,1687,535,4406,29,7.6,2.0,155,High,167
USR0541,57,Female,151.3,59.7,62.5,42.4,Weight Loss,Lightly Active,27.3,1125,1547,1208,589,1144,833,15546,38,6.3,1.4,108,Medium,457
USR0542,63,Female,143.5,76.6,76.6,70.1,Weight Loss,Lightly Active,37.2,1187,1632,1299,445,1199,372,4807,33,8.0,1.2,114,Low,150
USR0543,24,Male,175.8,74.9,73.0,50.7,Weight Loss,Lightly Active,23.6,1714,2357,1919,644,2078,688,14452,16,6.0,2.0,89,Medium,392
USR0544,40,Female,167.6,61.0,62.0,48.4,Weight Loss,Lightly Active,22.1,1306,1796,1298,547,1262,164,4764,16,8.1,2.0,96,High,210
USR0545,61,Female,170.4,67.4,70.3,53.7,Weight Loss,Lightly Active,24.2,1302,1790,1384,659,1452,842,16762,23,8.6,2.1,97,Low,315
USR0546,49,Male,182.7,87.7,89.9,69.8,Weight Loss,Moderately Active,26.9,1801,2792,2434,612,2398,847,4724,59,8.2,2.1,110,Low,432
USR0547,28,Male,158.5,100.6,102.8,102.8,Maintenance,Moderately Active,40.9,1884,2920,2920,177,3238,591,4535,50,6.6,1.9,162,Low,0
USR0548,39,Female,158.4,48.5,51.1,28.3,Weight Loss,Lightly Active,20.4,1145,1574,1165,548,1085,463,10404,16,4.4,2.1,70,Medium,429
USR0549,39,Female,159.1,73.2,75.6,80.7,Weight Gain,Moderately Active,29.9,1394,2161,2627,-199,2521,889,12140,54,7.7,1.7,118,Low,84
USR0550,60,Female,169.8,59.2,60.9,46.0,Weight Loss,Lightly Active,21.1,1209,1662,1252,534,1180,414,6861,21,6.8,3.1,87,Medium,280
USR0551,42,Female,161.8,72.3,73.6,78.0,Weight Gain,Sedentary,28.1,1376,1651,2073,-270,2137,507,8300,19,5.8,1.7,124,High,80
USR0552,39,Female,164.6,70.9,69.5,64.5,Weight Loss,Moderately Active,25.7,1368,2120,1664,703,1879,823,9856,59,6.3,2.0,138,High,84
USR0553,45,Female,158.9,67.7,68.4,74.9,Weight Gain,Moderately Active,27.1,1291,2001,2379,-173,2443,682,5146,54,8.7,1.8,112,Low,132
USR0554,46,Female,171.2,61.9,62.0,50.8,Weight Loss,Moderately Active,21.2,1299,2013,1473,701,1579,538,8578,30,5.6,1.8,106,Medium,160
USR0555,30,Female,148.7,59.4,61.6,61.6,Maintenance,Lightly Active,27.9,1234,1697,1697,84,1782,280,3201,28,7.6,2.2,119,Low,0
USR0556,35,Male,170.9,63.5,63.5,53.9,Weight Loss,Very Active,21.7,1533,2644,2294,682,2044,1106,12011,72,7.3,2.1,95,Medium,211
USR0557,19,Male,168.5,69.1,66.9,55.6,Weight Loss,Lightly Active,23.6,1632,2244,1938,413,1936,357,4889,20,6.6,1.9,89,High,284
USR0558,46,Male,167.8,103.8,100.8,100.8,Maintenance,Lightly Active,35.8,1832,2519,2519,107,2471,357,2644,36,7.8,2.0,144,Medium,0
USR0559,38,Female,160.4,83.8,84.9,90.2,Weight Gain,Lightly Active,33.0,1500,2062,2462,-145,2441,851,15948,27,9.0,1.8,129,High,102
USR0560,32,Female,156.1,82.0,82.3,59.3,Weight Loss,Moderately Active,33.8,1478,2291,1887,650,1764,819,12551,46,6.6,2.4,141,High,438
USR0561,44,Female,169.0,68.7,67.7,67.7,Maintenance,Moderately Active,23.7,1352,2096,2096,199,2226,663,7951,53,6.7,3.4,81,Low,0
USR0562,48,Male,175.3,72.5,70.5,62.6,Weight Loss,Lightly Active,22.9,1566,2153,1679,584,1686,365,6222,28,7.7,1.7,133,Medium,128
USR0563,32,Male,187.0,87.1,86.9,64.7,Weight Loss,Lightly Active,24.9,1883,2589,2174,635,2180,734,14664,22,8.1,2.4,110,Low,412
USR0564,40,Male,171.0,66.1,63.7,63.7,Maintenance,Moderately Active,21.8,1511,2342,2342,307,2320,1023,17704,52,6.8,2.2,122,Medium,0
USR0565,41,Male,178.0,92.5,91.5,83.1,Weight Loss,Very Active,28.9,1828,3153,2733,824,2639,1347,6320,85,6.6,2.6,179,Low,154
USR0566,61,Female,151.2,73.4,72.7,72.7,Maintenance,Sedentary,31.8,1206,1447,1447,53,1180,178,5088,5,4.3,2.6,145,High,0
USR0567,30,Male,186.9,93.3,93.1,79.8,Weight Loss,Moderately Active,26.7,1954,3029,2525,724,2566,732,10688,42,6.1,2.3,172,Medium,203
USR0568,39,Male,170.9,76.0,75.8,89.7,Weight Gain,Lightly Active,26.0,1636,2250,2585,-170,2602,551,12208,23,5.6,2.2,100,Medium,319
USR0569,60,Female,163.3,58.1,56.6,37.2,Weight Loss,Moderately Active,21.2,1126,1745,1401,584,1481,800,10664,57,7.8,1.9,100,Medium,434
USR0570,54,Male,166.5,104.6,106.7,106.7,Maintenance,Lightly Active,38.5,1843,2534,2534,178,2545,595,12080,20,6.7,1.7,145,Medium,0
USR0571,50,Female,149.2,79.3,78.4,86.5,Weight Gain,Lightly Active,35.2,1306,1796,2255,-330,2093,429,5382,33,6.7,2.1,150,Medium,136
USR0572,20,Female,163.0,83.3,81.7,58.2,Weight Loss,Moderately Active,30.8,1575,2441,1902,766,1783,758,9925,46,7.0,1.4,119,Low,336
USR0573,36,Male,174.7,92.6,90.7,100.3,Weight Gain,Very Active,29.7,1824,3146,3481,-64,3682,905,3160,61,6.0,1.8,133,Medium,221
USR0574,40,Female,162.4,84.7,83.6,73.6,Weight Loss,Lightly Active,31.7,1490,2049,1741,512,1789,679,12714,29,8.9,2.9,162,Medium,250
USR0575,46,Female,154.0,77.5,74.9,74.9,Maintenance,Lightly Active,31.6,1320,1815,1815,166,1935,553,6312,29,8.6,2.3,91,Medium,0
USR0576,47,Female,169.1,57.4,54.6,54.6,Maintenance,Lightly Active,19.1,1207,1660,1660,176,1798,588,10387,19,8.9,2.7,74,Low,0
USR0577,56,Male,175.1,90.4,91.0,77.5,Weight Loss,Sedentary,29.7,1729,2075,1755,378,1607,195,4248,9,7.8,3.1,140,Low,325
USR0578,61,Female,156.2,85.2,85.9,85.9,Maintenance,Moderately Active,35.2,1369,2122,2122,158,2071,527,6461,34,7.0,2.1,151,High,0
USR0579,64,Male,177.3,76.6,76.8,63.5,Weight Loss,Lightly Active,24.4,1561,2146,1582,712,1684,492,4766,25,8.9,2.3,132,Low,182
USR0580,42,Male,171.6,82.1,83.7,75.7,Weight Loss,Moderately Active,28.4,1704,2641,2235,523,2113,389,3551,36,6.2,2.0,145,Medium,152
USR0581,54,Male,183.7,96.4,93.6,75.5,Weight Loss,Lightly Active,27.7,1819,2501,1903,728,1842,435,4447,37,6.0,1.7,178,Low,233
USR0582,64,Female,153.1,73.1,75.7,83.7,Weight Gain,Very Active,32.3,1233,2127,2507,-152,2429,761,7644,45,6.3,1.6,98,Low,162
USR0583,25,Male,183.2,76.5,74.1,58.1,Weight Loss,Sedentary,22.1,1766,2119,1763,567,1652,703,16925,7,7.6,2.7,120,Low,346
USR0584,59,Male,177.6,86.5,87.5,87.5,Maintenance,Sedentary,27.7,1695,2034,2034,59,2014,196,6309,7,6.1,2.3,156,Medium,0
USR0585,33,Female,155.3,92.4,90.2,66.4,Weight Loss,Sedentary,37.4,1547,1856,1278,742,1205,546,12580,4,6.8,3.3,154,High,317
USR0586,25,Male,188.7,79.2,81.5,89.6,Weight Gain,Moderately Active,22.9,1874,2905,3229,-117,3169,690,9496,44,5.1,2.8,127,Low,192
USR0587,18,Male,172.9,77.7,77.8,65.5,Weight Loss,Lightly Active,26.0,1774,2439,1915,748,1955,746,13198,25,7.6,1.8,94,Low,181
USR0588,61,Male,177.9,55.5,53.0,53.0,Maintenance,Sedentary,16.7,1342,1610,1610,104,1760,347,10310,3,5.2,2.7,66,Medium,0
USR0589,22,Male,180.1,78.1,78.8,56.6,Weight Loss,Very Active,24.3,1809,3121,2802,569,2917,832,5496,58,5.9,2.0,102,Medium,536
USR0590,20,Male,177.9,57.6,54.7,47.1,Weight Loss,Very Active,17.3,1564,2698,2338,533,2364,578,3716,74,8.5,2.9,81,High,163
USR0591,18,Male,182.3,80.4,82.1,70.6,Weight Loss,Moderately Active,24.7,1875,2906,2472,679,2718,817,13075,49,8.4,1.9,106,Medium,204
USR0592,21,Female,167.5,42.8,43.7,50.6,Weight Gain,Lightly Active,15.6,1218,1675,2047,-263,2146,363,6937,39,7.4,1.6,67,Medium,143
USR0593,57,Male,173.2,52.3,50.6,32.1,Weight Loss,Lightly Active,16.9,1308,1798,1281,586,1402,230,4914,18,7.3,1.7,68,Medium,276
USR0594,52,Male,188.0,99.3,98.5,105.3,Weight Gain,Moderately Active,27.9,1905,2953,3271,29,3247,1156,17732,38,6.4,1.8,180,Medium,165
USR0595,49,Female,158.8,69.3,66.3,54.9,Weight Loss,Lightly Active,26.3,1250,1719,1336,483,1278,334,3672,38,6.1,1.7,126,Medium,229
USR0596,59,Male,177.7,81.6,82.8,82.8,Maintenance,Sedentary,26.2,1649,1979,1979,163,2035,542,11394,5,6.6,1.9,125,Low,0
USR0597,51,Female,152.4,38.3,37.2,13.1,Weight Loss,Lightly Active,16.0,908,1248,689,621,825,208,3455,32,5.2,2.7,60,Low,332
USR0598,60,Male,169.6,58.0,58.4,51.9,Weight Loss,Very Active,20.3,1349,2327,1883,790,1909,1154,16031,62,7.3,3.3,115,High,113
USR0599,42,Male,183.4,71.0,73.7,66.8,Weight Loss,Sedentary,21.9,1678,2014,1585,602,1490,577,15232,1,7.1,1.4,120,High,124
USR0600,27,Male,200.0,111.4,110.2,95.3,Weight Loss,Moderately Active,27.6,2222,3444,2928,729,2735,710,8545,37,5.9,3.0,220,Low,222
USR0601,38,Male,172.1,66.7,69.6,48.2,Weight Loss,Lightly Active,23.5,1587,2182,1714,705,1477,791,17753,33,8.9,1.9,91,High,352
USR0602,63,Male,184.7,59.8,60.6,60.6,Maintenance,Moderately Active,17.8,1450,2248,2248,188,2254,626,9026,41,7.7,2.4,115,Medium,0
USR0603,56,Male,172.4,84.0,82.5,82.5,Maintenance,Moderately Active,27.8,1628,2523,2523,328,2645,1094,14853,59,7.8,1.2,132,Medium,0
USR0604,44,Male,174.9,80.8,80.4,93.5,Weight Gain,Lightly Active,26.3,1682,2313,2672,-98,2327,870,17438,22,6.4,2.5,98,Low,281
USR0605,44,Male,189.1,77.5,78.9,66.4,Weight Loss,Lightly Active,22.1,1756,2414,1972,552,1881,368,5978,20,7.0,1.0,156,Medium,218
USR0606,19,Male,166.4,82.2,81.9,71.3,Weight Loss,Moderately Active,29.6,1769,2742,2371,598,2255,755,4471,58,7.8,2.4,162,Low,220
USR0607,58,Male,164.3,91.0,88.4,93.3,Weight Gain,Lightly Active,32.7,1626,2236,2537,-97,2594,680,10309,39,7.2,2.4,133,Medium,125
USR0608,30,Male,174.3,73.8,71.8,57.0,Weight Loss,Moderately Active,23.6,1662,2576,2238,489,2138,504,2367,50,8.9,2.3,141,Low,337
USR0609,26,Female,153.4,83.7,85.4,85.4,Maintenance,Moderately Active,36.3,1522,2359,2359,265,2174,883,15417,33,6.8,1.8,112,Medium,0
USR0610,53,Female,158.2,67.4,68.3,49.1,Weight Loss,Moderately Active,27.3,1246,1931,1373,723,1282,551,5176,57,6.4,2.5,119,Low,265
USR0611,39,Male,177.9,68.1,68.5,68.5,Maintenance,Lightly Active,21.6,1607,2210,2210,124,2095,415,5374,32,7.8,2.4,93,Low,0
USR0612,59,Female,163.0,63.2,61.2,45.6,Weight Loss,Lightly Active,23.0,1175,1616,1264,499,1266,489,8773,31,5.5,2.1,86,Low,341
USR0613,43,Female,161.9,71.4,73.4,73.4,Maintenance,Moderately Active,28.0,1370,2124,2124,273,2092,910,16205,30,8.1,2.6,134,Low,0
USR0614,29,Male,151.7,117.0,119.8,109.7,Weight Loss,Sedentary,52.1,2006,2407,1875,627,1941,316,5812,11,5.4,2.1,180,Medium,146
USR0615,34,Female,159.4,67.2,64.4,64.4,Maintenance,Very Active,25.3,1309,2258,2258,278,2257,927,8291,74,7.8,2.5,78,Low,0
USR0616,31,Female,150.8,62.0,59.5,49.2,Weight Loss,Very Active,26.2,1222,2108,1790,634,1942,1055,7985,86,6.2,2.1,91,High,249
USR0617,31,Male,180.6,77.9,80.2,90.7,Weight Gain,Sedentary,24.6,1781,2137,2485,-300,2418,160,4197,9,7.6,2.3,111,Medium,232
USR0618,51,Male,186.9,104.2,106.1,106.1,Maintenance,Sedentary,30.4,1979,2375,2375,114,2468,381,6911,14,8.1,2.5,185,Medium,0
USR0619,37,Female,161.0,78.3,79.0,60.1,Weight Loss,Lightly Active,30.5,1450,1994,1621,645,1669,906,16591,30,7.2,2.0,107,Low,390
USR0620,28,Female,164.7,84.0,86.7,77.6,Weight Loss,Very Active,32.0,1595,2751,2229,917,2185,1318,12321,73,5.6,1.5,162,Medium,134
USR0621,33,Male,171.4,94.8,95.7,72.2,Weight Loss,Lightly Active,32.6,1868,2568,1983,848,2086,877,16351,23,5.9,2.4,135,Low,309
USR0622,48,Male,174.0,75.2,73.5,64.2,Weight Loss,Lightly Active,24.3,1588,2184,1843,446,1723,351,2900,39,6.1,2.9,111,Medium,210
USR0623,23,Male,179.7,64.0,65.4,55.3,Weight Loss,Moderately Active,20.3,1667,2584,2131,575,2317,406,2192,42,4.7,2.4,94,Low,172
USR0624,36,Male,173.4,94.4,95.3,84.4,Weight Loss,Sedentary,31.7,1862,2234,1917,379,1801,206,4770,12,8.4,2.4,163,Medium,265
USR0625,54,Female,171.4,104.1,107.0,86.6,Weight Loss,Lightly Active,36.4,1710,2351,1989,598,1788,786,15385,20,7.1,2.2,137,Medium,434
USR0626,21,Male,171.8,68.3,66.6,70.6,Weight Gain,Lightly Active,22.6,1640,2255,2592,-159,2379,592,13540,24,5.6,2.6,105,High,91
USR0627,64,Male,171.9,111.4,112.0,123.9,Weight Gain,Moderately Active,37.9,1879,2912,3323,-114,3337,989,7180,55,8.7,2.1,164,Low,223
USR0628,21,Female,152.7,66.7,68.4,47.7,Weight Loss,Sedentary,29.3,1372,1646,1100,726,1015,601,17308,3,6.2,1.9,130,Low,292
USR0629,37,Male,168.9,88.9,87.9,87.9,Maintenance,Lightly Active,30.8,1755,2413,2413,80,2440,265,2950,25,7.3,2.9,111,Medium,0
USR0630,27,Male,177.0,82.4,81.7,81.7,Maintenance,Very Active,26.1,1793,3093,3093,260,2928,866,8679,52,6.0,1.9,152,High,0
USR0631,41,Female,160.9,73.2,75.5,69.5,Weight Loss,Lightly Active,29.2,1395,1918,1606,449,1679,456,5606,35,4.6,2.7,101,Medium,148
USR0632,52,Female,155.8,65.0,64.4,42.7,Weight Loss,Moderately Active,26.5,1197,1855,1389,762,1417,988,16678,35,5.4,2.9,82,Low,359
USR0633,43,Female,153.3,54.8,55.5,31.7,Weight Loss,Sedentary,23.6,1137,1364,1024,565,955,749,16730,17,6.5,2.5,76,Medium,539
USR0634,54,Female,165.9,79.6,81.9,95.6,Weight Gain,Lightly Active,29.8,1425,1959,2364,-208,2458,657,7038,37,8.1,1.5,105,High,260
USR0635,55,Male,185.7,88.1,86.4,99.6,Weight Gain,Sedentary,25.1,1755,2106,2525,-388,2611,103,2257,19,7.4,2.2,140,Low,243
USR0636,38,Male,166.0,74.8,77.7,60.4,Weight Loss,Moderately Active,28.2,1630,2526,1955,662,1969,305,3221,31,7.2,2.1,155,Low,233
USR0637,57,Female,156.7,74.2,75.4,86.7,Weight Gain,Lightly Active,30.7,1287,1770,2219,-232,2352,724,16388,20,4.6,1.9,93,High,194
USR0638,56,Male,167.7,65.1,65.1,54.8,Weight Loss,Lightly Active,23.1,1424,1958,1457,587,1624,288,2650,36,8.5,2.3,102,High,158
USR0639,38,Male,187.6,85.8,85.4,65.5,Weight Loss,Sedentary,24.3,1842,2210,1906,452,1788,492,12510,10,7.3,2.7,129,Medium,504
USR0640,27,Male,166.2,76.6,79.3,86.5,Weight Gain,Lightly Active,28.7,1702,2340,2678,-85,2848,843,16536,37,6.9,1.9,117,High,164
USR0641,55,Male,165.8,103.0,101.2,114.2,Weight Gain,Lightly Active,36.8,1778,2445,2789,-118,2654,755,14683,18,8.4,2.1,148,Low,291
USR0642,63,Male,162.1,81.4,80.3,58.3,Weight Loss,Moderately Active,30.6,1506,2334,1790,714,1906,565,4425,56,8.5,2.1,154,Medium,311
USR0643,21,Male,171.1,71.0,69.8,64.6,Weight Loss,Sedentary,23.8,1667,2000,1541,644,1683,615,16202,7,8.4,2.9,85,Medium,87
USR0644,62,Male,169.5,84.2,82.9,82.9,Maintenance,Moderately Active,28.9,1583,2454,2454,325,2428,1083,17011,51,6.7,2.0,151,Medium,0
USR0645,37,Male,164.9,63.9,63.7,77.2,Weight Gain,Lightly Active,23.4,1488,2046,2394,-98,2386,833,17963,27,5.8,1.5,89,Medium,299
USR0646,34,Female,164.8,75.0,77.9,82.8,Weight Gain,Lightly Active,28.7,1478,2032,2443,-154,2398,855,16870,22,8.2,1.3,117,High,92
USR0647,24,Female,164.1,55.3,57.6,34.8,Weight Loss,Moderately Active,21.4,1321,2048,1588,660,1464,665,11114,46,5.4,2.4,88,Medium,382
USR0648,21,Female,173.7,67.4,66.4,55.4,Weight Loss,Lightly Active,22.0,1484,2040,1474,657,1378,304,5159,27,9.3,1.7,96,Low,150
USR0649,46,Female,153.0,78.8,78.3,64.7,Weight Loss,Sedentary,33.4,1348,1618,1164,501,1238,156,2397,8,7.0,2.6,100,Medium,231
USR0650,31,Male,177.1,118.4,119.4,103.8,Weight Loss,Moderately Active,38.1,2151,3334,2812,812,2940,965,7301,53,5.7,1.4,154,Medium,230
USR0651,20,Male,169.0,91.4,88.5,88.5,Maintenance,Very Active,31.0,1846,3184,3184,440,3182,1468,13106,74,5.5,1.9,127,Low,0
USR0652,41,Female,180.0,88.6,90.5,67.3,Weight Loss,Lightly Active,27.9,1664,2288,1854,566,1702,441,7402,18,5.5,1.4,168,High,412
USR0653,54,Female,159.3,79.3,81.6,67.3,Weight Loss,Moderately Active,32.2,1381,2141,1744,613,1572,721,9700,40,7.2,2.5,107,Low,277
USR0654,33,Female,158.2,77.3,79.4,65.9,Weight Loss,Moderately Active,31.7,1457,2258,1925,482,1909,496,2560,46,7.0,2.6,142,Low,312
USR0655,21,Male,165.0,83.8,83.1,61.1,Weight Loss,Lightly Active,30.5,1762,2423,1998,618,1919,645,10381,39,5.5,2.4,119,Medium,399
USR0656,41,Male,177.8,75.3,75.1,75.1,Maintenance,Moderately Active,23.8,1662,2576,2576,208,2754,695,10396,39,6.6,1.5,143,Medium,0
USR0657,51,Male,183.3,93.8,90.9,102.8,Weight Gain,Lightly Active,27.1,1805,2482,2807,-122,2702,678,13207,35,5.4,1.8,140,Low,282
USR0658,47,Male,177.3,85.8,85.2,77.8,Weight Loss,Lightly Active,27.1,1730,2379,1884,755,1974,867,14331,39,7.7,2.3,114,Medium,115
USR0659,35,Female,172.2,79.1,78.9,86.5,Weight Gain,Lightly Active,26.6,1529,2102,2452,-192,2359,526,7099,39,6.9,1.2,157,Medium,167
USR0660,36,Female,153.9,71.3,73.7,81.6,Weight Gain,Moderately Active,31.1,1358,2105,2477,-210,2434,541,5371,39,6.5,2.1,99,Low,164
USR0661,48,Male,178.0,96.7,99.1,107.9,Weight Gain,Lightly Active,31.3,1868,2568,2995,-179,3021,828,17354,37,5.5,3.1,164,Low,159
USR0662,36,Female,169.4,65.8,68.6,55.8,Weight Loss,Sedentary,23.9,1404,1685,1283,617,1361,718,16975,12,6.6,2.1,114,Medium,245
USR0663,63,Female,169.7,69.6,71.9,54.1,Weight Loss,Moderately Active,25.0,1304,2021,1644,524,1707,490,5041,46,6.5,1.3,108,Medium,364
USR0664,36,Male,176.9,68.7,65.7,41.8,Weight Loss,Moderately Active,21.0,1588,2461,2094,604,2010,790,8844,55,7.4,1.8,129,High,501
USR0665,39,Male,160.5,86.6,87.4,87.4,Maintenance,Very Active,33.9,1687,2910,2910,463,2925,1544,11897,89,7.2,1.8,164,Medium,0
USR0666,41,Male,158.4,99.4,96.8,111.6,Weight Gain,Lightly Active,38.6,1758,2417,2795,-242,2739,453,7398,20,8.0,3.5,180,Low,301
USR0667,62,Male,174.3,53.9,52.5,36.8,Weight Loss,Sedentary,17.3,1309,1571,1005,598,790,107,2712,8,6.4,3.2,104,Low,214
USR0668,29,Male,179.3,83.3,83.8,75.9,Weight Loss,Sedentary,26.1,1819,2183,1814,449,1848,267,5456,7,4.8,2.6,131,Low,165
USR0669,47,Male,188.0,69.1,70.3,61.6,Weight Loss,Moderately Active,19.9,1648,2554,2228,566,2417,799,12876,47,8.2,2.0,90,Medium,205
USR0670,55,Male,194.4,96.1,97.0,74.2,Weight Loss,Sedentary,25.7,1915,2298,1904,506,2136,372,8947,4,5.9,2.9,176,Medium,446
USR0671,48,Male,185.6,78.7,76.0,76.0,Maintenance,Very Active,22.1,1685,2907,2907,305,2955,1017,6406,78,5.7,1.5,114,Medium,0
USR0672,53,Female,169.6,53.8,51.4,30.1,Weight Loss,Lightly Active,17.9,1148,1578,1167,648,1205,789,15165,18,6.9,2.8,70,Low,399
USR0673,36,Male,176.3,82.0,79.8,64.5,Weight Loss,Very Active,25.7,1725,2976,2511,889,2118,1412,13791,74,7.4,2.8,127,Low,253
USR0674,62,Female,162.3,33.2,30.7,30.7,Maintenance,Moderately Active,11.7,850,1318,1318,230,1727,766,15144,35,6.4,2.1,60,Low,0
USR0675,53,Male,173.8,110.7,108.8,90.4,Weight Loss,Very Active,36.0,1914,3302,2879,921,3094,1659,12513,85,6.4,2.9,145,Low,335
USR0676,47,Female,158.4,54.5,55.6,55.6,Maintenance,Lightly Active,22.2,1150,1581,1581,165,1695,550,9649,29,6.5,1.9,104,Medium,0
USR0677,50,Male,182.2,68.7,70.7,63.4,Weight Loss,Moderately Active,21.3,1601,2482,2093,549,2104,534,5877,41,8.7,1.4,108,High,144
USR0678,35,Male,164.7,86.5,86.0,89.2,Weight Gain,Sedentary,31.7,1719,2063,2421,-270,2086,295,5522,3,7.0,2.8,113,Medium,69
USR0679,45,Female,166.9,68.4,69.6,49.5,Weight Loss,Lightly Active,25.0,1353,1860,1499,509,1526,494,7651,33,5.8,2.1,131,Medium,429
USR0680,64,Female,161.4,61.7,59.9,59.9,Maintenance,Lightly Active,23.0,1127,1550,1550,225,1555,750,14818,35,5.9,2.6,118,Low,0
USR0681,28,Female,160.4,42.6,45.4,39.8,Weight Loss,Moderately Active,17.6,1156,1792,1267,800,1056,918,17884,42,6.7,3.3,65,Low,82
USR0682,62,Male,174.8,74.3,73.4,48.8,Weight Loss,Sedentary,24.0,1522,1826,1315,569,1382,194,6112,11,7.3,1.8,106,Low,371
USR0683,50,Male,180.3,71.3,73.4,73.4,Maintenance,Very Active,22.6,1616,2788,2788,356,2973,1185,12957,72,7.6,2.1,111,Low,0
USR0684,34,Female,169.6,91.7,94.4,81.8,Weight Loss,Sedentary,32.8,1673,2008,1605,632,1656,762,17389,10,7.1,3.1,175,Medium,241
USR0685,23,Female,155.3,59.8,62.0,66.7,Weight Gain,Lightly Active,25.7,1315,1808,2153,-207,2204,460,6565,30,6.0,2.6,75,Low,105
USR0686,21,Female,160.7,49.5,46.9,27.4,Weight Loss,Sedentary,18.2,1207,1448,1112,419,1172,276,6906,12,6.5,1.8,65,High,447
USR0687,37,Female,159.8,78.9,79.8,58.2,Weight Loss,Moderately Active,31.2,1451,2249,1940,496,1892,622,7423,41,7.9,1.6,141,High,538
USR0688,64,Male,163.1,68.5,66.2,71.2,Weight Gain,Sedentary,24.9,1366,1639,2026,-277,2140,367,10746,5,5.6,1.9,101,Low,99
USR0689,44,Female,158.2,74.5,71.5,86.2,Weight Gain,Very Active,28.6,1323,2282,2772,-123,3001,1224,12332,69,6.4,1.8,105,Medium,231
USR0690,32,Male,162.5,70.8,68.1,68.1,Maintenance,Lightly Active,25.8,1542,2120,2120,124,2126,412,6977,15,7.7,2.3,129,Medium,0
USR0691,23,Male,182.8,41.9,44.4,52.8,Weight Gain,Very Active,13.3,1476,2546,2998,-111,2885,1136,16913,72,8.1,2.2,86,Low,143
USR0692,64,Male,177.8,55.6,58.1,37.3,Weight Loss,Lightly Active,18.4,1377,1893,1516,462,1308,285,4678,18,6.8,2.4,114,High,425
USR0693,31,Female,165.1,69.8,68.2,68.2,Maintenance,Lightly Active,25.0,1398,1922,1922,249,1997,830,15108,29,6.5,1.7,97,Low,0
USR0694,28,Male,186.4,80.4,80.7,67.5,Weight Loss,Moderately Active,23.2,1837,2847,2446,649,2538,827,10775,54,5.4,2.2,156,Medium,253
USR0695,56,Male,175.5,75.9,78.6,61.6,Weight Loss,Moderately Active,25.5,1608,2492,2054,597,2109,531,6941,38,7.6,1.0,141,Low,299
USR0696,26,Female,164.9,81.1,81.1,72.9,Weight Loss,Lightly Active,29.8,1551,2133,1627,688,1592,608,9329,30,8.6,2.3,107,Medium,125
USR0697,43,Male,171.5,93.2,92.6,83.4,Weight Loss,Very Active,31.5,1788,3084,2590,852,2632,1192,12188,53,10.0,2.9,156,Medium,143
USR0698,33,Female,162.8,48.8,48.7,48.7,Maintenance,Sedentary,18.4,1178,1414,1414,30,1334,100,2841,19,7.5,1.3,59,High,0
USR0699,22,Male,169.6,84.1,85.8,70.6,Weight Loss,Moderately Active,29.8,1813,2810,2480,620,2373,965,12567,57,6.9,2.5,152,Low,355
